Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
311815,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Preetz,54.22,10.28,WOAH (former OIE),Confirmed,Domestic,Chicken,04/01/2022,19/01/2022,,
322834,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAUGES-SUR-LOIRE,47.299822,-0.812069,WOAH (former OIE),Confirmed,Domestic,Turkey,04/01/2022,24/05/2022,,
310636,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Louth  East Lindsey,53.44,0.09,WOAH (former OIE),Confirmed,Domestic,Turkey,03/01/2022,07/01/2022,,
310752,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Acquanegra Sul Chiese,45.173548,10.425334,WOAH (former OIE),Confirmed,Domestic,Chicken,03/01/2022,09/01/2022,,
310755,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Piubega,45.214873,10.516978,WOAH (former OIE),Confirmed,Domestic,Chicken,03/01/2022,09/01/2022,,
310964,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Csólyospálos,46.399735,19.875988,WOAH (former OIE),Confirmed,Domestic,Chicken,03/01/2022,11/01/2022,,
311984,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Fladungen,50.52,10.13,WOAH (former OIE),Confirmed,Domestic,Chicken,03/01/2022,25/01/2022,,
310772,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,escanecrabe,43.291752,0.73745,WOAH (former OIE),Confirmed,Domestic,Chicken,02/01/2022,10/01/2022,,
312967,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Ruds Vedby,55.5278,11.3745,WOAH (former OIE),Confirmed,Domestic,Turkey,02/01/2022,09/02/2022,,
311014,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Mazowieckie,Nowosielec     ,52.240463,22.741495,WOAH (former OIE),Confirmed,Domestic,Turkey,01/01/2022,12/01/2022,,
310319,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Tázlár,46.563426,19.472723,WOAH (former OIE),Confirmed,Domestic,Duck,30/12/2021,05/01/2022,,
310324,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Szank,46.540843,19.677556,WOAH (former OIE),Confirmed,Domestic,Goose,30/12/2021,05/01/2022,,
310328,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Jászszentlászló,46.5804,19.74,WOAH (former OIE),Confirmed,Domestic,Goose,30/12/2021,05/01/2022,,
311205,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ARBOUCAVE,43.618225,-0.439642,WOAH (former OIE),Confirmed,Domestic,Duck,30/12/2021,13/01/2022,,
311256,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,GAUJACQ,43.623868,-0.731046,WOAH (former OIE),Confirmed,Domestic,Duck,30/12/2021,13/01/2022,,
311761,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lähden,52.77,7.7,WOAH (former OIE),Confirmed,Domestic,Chicken,30/12/2021,18/01/2022,,
311814,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Brandenburg,Küstriner Vorland,52.57,14.55,WOAH (former OIE),Confirmed,Domestic,Turkey,30/12/2021,19/01/2022,,
310283,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.583353,-0.522675,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,31/12/2021,,
310284,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.578147,-0.509264,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,31/12/2021,,
310286,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.593548,-0.524582,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,31/12/2021,,
310294,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Szczepanów    ,51.192989,16.607462,WOAH (former OIE),Confirmed,Domestic,Turkey,29/12/2021,31/12/2021,,
310296,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Strzy ew    ,51.58723,17.971405,WOAH (former OIE),Confirmed,Domestic,Duck,29/12/2021,31/12/2021,,
310318,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Jászszentlászló,46.57371,19.73778,WOAH (former OIE),Confirmed,Domestic,Duck,29/12/2021,05/01/2022,,
310748,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Villafranca Di Verona,45.323507,10.808122,WOAH (former OIE),Confirmed,Domestic,Turkey,29/12/2021,09/01/2022,,
310749,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Lendinara,45.041694,11.620508,WOAH (former OIE),Confirmed,Domestic,Turkey,29/12/2021,09/01/2022,,
310750,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Pojana Maggiore,45.308323,11.47955,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,09/01/2022,,
310751,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Ponso,45.175681,11.596526,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,09/01/2022,,
311783,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Siemz-Niendorf,53.81,10.89,WOAH (former OIE),Confirmed,Domestic,Chicken,29/12/2021,18/01/2022,,
310211,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bekes,Biharugra,46.965655,21.60415,WOAH (former OIE),Confirmed,Domestic,Duck,28/12/2021,29/12/2021,,
310303,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Santarem,Vila Nova da Barquinha (Praia do Ribatejo),39.498699,-8.351279,WOAH (former OIE),Confirmed,Domestic,Turkey,28/12/2021,31/12/2021,,
310322,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.664167,19.838889,WOAH (former OIE),Confirmed,Domestic,Goose,28/12/2021,05/01/2022,,
310638,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Louth  East Lindsey,53.38,-0.05,WOAH (former OIE),Confirmed,Domestic,Turkey,28/12/2021,07/01/2022,,
310281,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.593331,-0.517458,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,31/12/2021,,
310282,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PEYRE,43.566028,-0.56013,WOAH (former OIE),Confirmed,Domestic,Duck,27/12/2021,31/12/2021,,
310298,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Kie piny    ,52.155199,16.050772,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,31/12/2021,,
310299,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Palaty    ,51.508611,18.129722,WOAH (former OIE),Confirmed,Domestic,Duck,27/12/2021,31/12/2021,,
310301,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Warminsko-Mazurskie,Gromoty    ,53.59434,19.68034,WOAH (former OIE),Confirmed,Domestic,Turkey,27/12/2021,31/12/2021,,
310325,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.776,19.8,WOAH (former OIE),Confirmed,Domestic,Goose,27/12/2021,05/01/2022,,
310332,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.65028,19.84528,WOAH (former OIE),Confirmed,Domestic,Duck,27/12/2021,05/01/2022,,
310333,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Jászszentlászló,46.5461,19.7792,WOAH (former OIE),Confirmed,Domestic,Duck,27/12/2021,05/01/2022,,
310336,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Csongrad,Jászszentlászló,46.5464,19.7895,WOAH (former OIE),Confirmed,Domestic,Duck,27/12/2021,05/01/2022,,
310337,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Jászszentlászló,46.595993,19.715993,WOAH (former OIE),Confirmed,Domestic,Goose,27/12/2021,05/01/2022,,
310746,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Zimella,45.343778,11.330071,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,09/01/2022,,
310747,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Villaga,45.381121,11.558705,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,09/01/2022,,
310754,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Isorella,45.297034,10.313871,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,09/01/2022,,
310757,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Nogarole Rocca,45.282593,10.854274,WOAH (former OIE),Confirmed,Domestic,Turkey,27/12/2021,09/01/2022,,
310758,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Zimella,45.354703,11.341628,WOAH (former OIE),Confirmed,Domestic,Turkey,27/12/2021,09/01/2022,,
310760,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Grumolo delle Abbadesse,45.48723,11.64384,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,09/01/2022,,
310765,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Isorella,45.290872,10.32754,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,09/01/2022,,
311780,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Dersekow,54.021,13.288,WOAH (former OIE),Confirmed,Domestic,Turkey,27/12/2021,18/01/2022,,
315052,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Kie piny    ,52.155199,16.050772,WOAH (former OIE),Confirmed,Domestic,Chicken,27/12/2021,07/03/2022,,
310207,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Lendinara,45.042767,11.609449,WOAH (former OIE),Confirmed,Domestic,Turkey,26/12/2021,29/12/2021,,
310212,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Szabolcs-szatmar-bereg,Kemecse,48.04905,21.7648,WOAH (former OIE),Confirmed,Domestic,Chicken,26/12/2021,29/12/2021,,
310300,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Slaskie,Bestwinka    ,49.921958,19.054401,WOAH (former OIE),Confirmed,Domestic,Chicken,26/12/2021,31/12/2021,,
310304,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Watlington  King’s Lynn and West Norfolk,52.68,0.53,WOAH (former OIE),Confirmed,Domestic,Turkey,26/12/2021,31/12/2021,,
310305,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,North Somercotes  East Lindsey,53.47,0.12,WOAH (former OIE),Confirmed,Domestic,Turkey,26/12/2021,31/12/2021,,
311755,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Kirovskaya Oblast,Zuevskoe Lyubimoe,58.404317,51.09752,WOAH (former OIE),Confirmed,Domestic,Chicken,26/12/2021,18/01/2022,,
310048,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bekes,Szarvas,46.861253,20.585362,WOAH (former OIE),Confirmed,Domestic,Turkey,25/12/2021,27/12/2021,,
310197,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.586839,-0.525382,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,29/12/2021,,
310198,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.592078,-0.514105,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,29/12/2021,,
310200,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CASTELNER,43.556776,-0.578007,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,29/12/2021,,
310203,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.596402,-0.511914,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,29/12/2021,,
310292,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Rososzyca    ,51.62554,18.0243,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,31/12/2021,,
310341,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Jászszentlászló,46.55675,19.78338,WOAH (former OIE),Confirmed,Domestic,Goose,25/12/2021,05/01/2022,,
311265,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.592078,-0.514105,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,13/01/2022,,
311267,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CASTELNER,43.556776,-0.578007,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,13/01/2022,,
311283,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.596402,-0.511914,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,13/01/2022,,
311758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Goldenstedt,52.74,8.45,WOAH (former OIE),Confirmed,Domestic,Turkey,25/12/2021,18/01/2022,,
315048,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Rososzyca    ,51.62554,18.024307,WOAH (former OIE),Confirmed,Domestic,Duck,25/12/2021,07/03/2022,,
309947,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Montegalda,45.465321,11.649474,WOAH (former OIE),Confirmed,Domestic,Chicken,24/12/2021,24/12/2021,,
309949,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Castegnero,45.427928,11.628943,WOAH (former OIE),Confirmed,Domestic,Turkey,24/12/2021,24/12/2021,,
309950,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Castegnero,45.424893,11.634494,WOAH (former OIE),Confirmed,Domestic,Turkey,24/12/2021,24/12/2021,,
310201,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.592078,-0.514105,WOAH (former OIE),Confirmed,Domestic,Duck,24/12/2021,29/12/2021,,
310205,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Albaredo d' Adige,45.296691,11.316301,WOAH (former OIE),Confirmed,Domestic,Turkey,24/12/2021,29/12/2021,,
310293,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Szcz  cie    ,51.237778,17.833889,WOAH (former OIE),Confirmed,Domestic,Duck,24/12/2021,31/12/2021,,
310334,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Szank,46.579555,19.595972,WOAH (former OIE),Confirmed,Domestic,Goose,24/12/2021,05/01/2022,,
311229,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,saint-colombe,43.67405,-0.535403,WOAH (former OIE),Confirmed,Domestic,Duck,24/12/2021,13/01/2022,,
311268,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.592078,-0.514105,WOAH (former OIE),Confirmed,Domestic,Duck,24/12/2021,13/01/2022,,
309937,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Albaredo d' Adige,45.289521,11.329173,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,24/12/2021,,
309939,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Zimella,45.357261,11.349547,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,24/12/2021,,
309940,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Pressana,45.27762,11.419971,WOAH (former OIE),Confirmed,Domestic,Chicken,23/12/2021,24/12/2021,,
309948,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Volta Mantovana,45.318239,10.691905,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,24/12/2021,,
310049,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Szabolcs-szatmar-bereg,Nyírbátor,47.802603,22.155499,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,27/12/2021,,
310055,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Warminsko-Mazurskie,Losy    ,53.524461,19.768837,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,28/12/2021,,
310058,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Löderup,55.402795,14.080104,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,28/12/2021,,
310199,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.582689,-0.506727,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,29/12/2021,,
310202,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MALAUSSANNE,43.566967,-0.484911,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,29/12/2021,,
310329,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.77,19.818,WOAH (former OIE),Confirmed,Domestic,Goose,23/12/2021,05/01/2022,,
310335,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.720512,19.818287,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,05/01/2022,,
310340,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunfélegyháza,46.76874,19.81557,WOAH (former OIE),Confirmed,Domestic,Goose,23/12/2021,05/01/2022,,
310759,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Isorella,45.314007,10.30791,WOAH (former OIE),Confirmed,Domestic,Chicken,23/12/2021,09/01/2022,,
311228,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,saint-agnet,43.607608,-0.279153,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,13/01/2022,,
311230,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MAYLIS,43.694063,-0.705763,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,13/01/2022,,
311266,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MANT,43.582689,-0.506727,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,13/01/2022,,
311270,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MALAUSSANNE,43.566967,-0.484911,WOAH (former OIE),Confirmed,Domestic,Duck,23/12/2021,13/01/2022,,
311779,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Jürgenshagen,53.9,11.83,WOAH (former OIE),Confirmed,Domestic,Turkey,23/12/2021,18/01/2022,,
309942,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Campiglia Dei Berici,45.351173,11.561911,WOAH (former OIE),Confirmed,Domestic,Turkey,22/12/2021,24/12/2021,,
309943,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,San Giovanni Lupatoto,45.35304,11.019936,WOAH (former OIE),Confirmed,Domestic,Turkey,22/12/2021,24/12/2021,,
309944,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Isola Della Scala,45.274003,11.058793,WOAH (former OIE),Confirmed,Domestic,Chicken,22/12/2021,24/12/2021,,
309951,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Leiria,OBIDOS,39.377532,-9.151074,WOAH (former OIE),Confirmed,Domestic,Turkey,22/12/2021,24/12/2021,,
310054,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Warminsko-Mazurskie,Rudzienice    ,53.637336,19.655942,WOAH (former OIE),Confirmed,Domestic,Turkey,22/12/2021,28/12/2021,,
310291,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Grabów Pustkowie    ,51.51046,18.065311,WOAH (former OIE),Confirmed,Domestic,Duck,22/12/2021,31/12/2021,,
310326,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunhalas,46.43,19.438,WOAH (former OIE),Confirmed,Domestic,Goose,22/12/2021,05/01/2022,,
311781,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Schwanheide,53.42,10.68,WOAH (former OIE),Confirmed,Domestic,Chicken,22/12/2021,18/01/2022,,
309927,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Verona,45.415076,11.054686,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,24/12/2021,,
309928,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Guidizzolo,45.286335,10.574209,WOAH (former OIE),Confirmed,Domestic,Turkey,21/12/2021,24/12/2021,,
309930,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Ronco all' Adige,45.301621,11.261469,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,24/12/2021,,
309931,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Roverbella,45.297148,10.761502,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,24/12/2021,,
309938,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Villaga,45.371423,11.548054,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,24/12/2021,,
309941,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Lendinara,45.051288,11.591355,WOAH (former OIE),Confirmed,Domestic,Turkey,21/12/2021,24/12/2021,,
309945,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Isola Della Scala,45.276714,11.048014,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,24/12/2021,,
310209,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Cigole,45.315971,10.187368,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,29/12/2021,,
310330,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Csólyospálos,46.406571,19.863821,WOAH (former OIE),Confirmed,Domestic,Duck,21/12/2021,05/01/2022,,
310338,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.5322,19.6903,WOAH (former OIE),Confirmed,Domestic,Goose,21/12/2021,05/01/2022,,
310339,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Csólyospálos,46.448524,19.835526,WOAH (former OIE),Confirmed,Domestic,Duck,21/12/2021,05/01/2022,,
311759,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Butjadingen,53.56,8.39,WOAH (former OIE),Confirmed,Domestic,Chicken,21/12/2021,18/01/2022,,
309917,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Albettone,45.383034,11.603297,WOAH (former OIE),Confirmed,Domestic,Chicken,20/12/2021,24/12/2021,,
309918,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Borgo Veneto,45.219754,11.499217,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309921,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Roverbella,45.299253,10.806525,WOAH (former OIE),Confirmed,Domestic,Chicken,20/12/2021,24/12/2021,,
309922,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Guidizzolo,45.285752,10.588372,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309929,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Verona,45.41111,11.052945,WOAH (former OIE),Confirmed,Domestic,Chicken,20/12/2021,24/12/2021,,
309932,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Oppeano,45.306554,11.118601,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309933,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Oppeano,45.291372,11.165685,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309934,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Verona,45.406367,11.046331,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309935,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Trevenzuolo,45.246839,10.918552,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
309936,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Isola Rizza,45.295513,11.200966,WOAH (former OIE),Confirmed,Domestic,Turkey,20/12/2021,24/12/2021,,
310275,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Severocesky,Libotenice,50.4699,14.2303,WOAH (former OIE),Confirmed,Domestic,Chicken,20/12/2021,30/12/2021,,
310331,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.534769,19.634669,WOAH (former OIE),Confirmed,Domestic,Duck,20/12/2021,05/01/2022,,
309920,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Estense Village,45.179023,11.657864,WOAH (former OIE),Confirmed,Domestic,Chicken,18/12/2021,24/12/2021,,
310208,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Isorella,45.287126,10.327669,WOAH (former OIE),Confirmed,Domestic,Chicken,18/12/2021,29/12/2021,,
311204,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CAME,43.501351,-1.104039,WOAH (former OIE),Confirmed,Domestic,Duck,18/12/2021,13/01/2022,,
309476,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Warminsko-Mazurskie,Windyki,53.639804,19.623956,WOAH (former OIE),Confirmed,Domestic,Turkey,17/12/2021,20/12/2021,,
309480,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Vechta,52.72,8.32,WOAH (former OIE),Confirmed,Domestic,Chicken,17/12/2021,21/12/2021,,
